id,username,original_comment,cleaned_comment,normalized_comment,stopword_removed,stemmed_comment,toxicity_score,severity_level,category,matched_toxic_words,is_cyberbullying,sample_weight
1323,@Nonameiam777,Kairi 7/0/12,kairi,kairi,kairi,kairi,0,safe,non-cyberbullying,,0,0.529178674351585
1324,@andobasudara,23:49 LOL 😜👆,lol,lol,lol,lol,0,safe,non-cyberbullying,,0,0.529178674351585
1325,@dwickydermawan2349,onic : mseries im coming🎉,onic mseries im coming,onic mseries im coming,onic mseries im coming,onic mseries im coming,0,safe,non-cyberbullying,,0,0.529178674351585
1326,@al_aadiyat,Sekalian aja junglernya ganti chen.. 😅😅,sekalian aja junglernya ganti chen,sekalian saja junglernya nanti chen,sekalian junglernya chen,sekali junglernya chen,0,safe,non-cyberbullying,,0,0.529178674351585
1327,@tantanaliansyah3984,"Mampus ppq, makan ruh toy, rinz, zunesh dan coach tolol",mampus ppq makan ruh toy rinz zunesh dan coach tolol,mampus ppq akan ruh toy rinz zunesh dan coach tolol,mampus ppq ruh toy rinz zunesh coach tolol,mampus ppq ruh toy rinz zunesh coach tolol,9,extreme_cyberbullying,cyberbullying,mampus(extreme:5); tolol(personal:4),1,9.067901234567902
1328,@al_aadiyat,Jungler tukang blunder dipake terus..,jungler tukang blunder dipake terus,jungler tukang blunder dipake terus,jungler tukang blunder dipake terus,jungler tukang blunder dipake terus,0,safe,non-cyberbullying,,0,0.529178674351585
1329,@halloisnen,"PARAH YANG MENANG ONIC.
TAPI CASTERNYA BAHAS RRQ MULUUUU...
KOCAK EMANG NI MPL.",parah yang menang onic tapi casternya bahas rrq muluuuu kocak emang ni mpl,parah yang memang onic tapi casternya bahas rrq muluuuu kocak memang ni mpl,parah memang onic casternya bahas rrq muluuuu kocak memang ni mpl,parah memang onic casternya bahas rrq muluuuu kocak memang ni mpl,1,minor_negative,non-cyberbullying,parah(negative:1),0,0.529178674351585
1330,@Nonameiam777,"25:15

Moment GF S15 terulang lagi",moment gf s terulang lagi,moment gf s terulang lagi,moment gf s terulang,moment gf s ulang,0,safe,non-cyberbullying,,0,0.529178674351585
1331,@dickypaeh4834,Kuat di awal bukan jaminan juara😂😂,kuat di awal bukan jaminan juara,kuat di awal bukan jaminan juara,kuat awal bukan jaminan juara,kuat awal bukan jamin juara,0,safe,non-cyberbullying,,0,0.529178674351585
1332,@aiotodidak,Lock skylar... Rrq lupa trio mid onic..,lock skylar rrq lupa trio mid onic,lock skylar rrq lupa trio mid onic,lock skylar rrq lupa trio mid onic,lock skylar rrq lupa trio mid onic,0,safe,non-cyberbullying,,0,0.529178674351585
1333,@Nonameiam777,"23:49

LIM KOCUL : aura comeback nya mulai kecium 🤡🤡
Caster indo emg rata2 iq rendah",lim kocul aura comeback nya mulai kecium caster indo emg rata iq rendah,lim kocul aura comeback ya mulai kecium caster indo memang rata iq rendah,lim kocul aura comeback mulai kecium caster indo memang rata iq rendah,lim kocul aura comeback mulai cium caster indo memang rata iq rendah,0,safe,non-cyberbullying,,0,0.529178674351585
1334,@raefalwidi9239,"De javu final musim lalu, .adu ulti vs sanz. .astagaaa rinz, .rinz. .🤣🤣🤣",de javu final musim lalu adu ulti vs sanz astagaaa rinz rinz,de javu final musim lalu adu ulti vs sanz astagaaa rinz rinz,de javu final musim lalu adu ulti vs sanz astagaaa rinz rinz,de javu final musim lalu adu ulti vs sanz astagaaa rinz rinz,0,safe,non-cyberbullying,,0,0.529178674351585
1335,@tihangreod4542,2 game si midlaner terbaik dunia mati d base sendiri 😂,game si midlaner terbaik dunia mati d base sendiri,game si midlaner terbaik dunia mati d base sendiri,game si midlaner terbaik dunia mati d base sendiri,game si midlaner baik dunia mati d base sendiri,5,moderate_toxic,cyberbullying,mati(extreme:5),1,9.067901234567902
1336,@anafiolita8989,Jungler tolllollll rrq,jungler tolllollll rrq,jungler tolllollll rrq,jungler tolllollll rrq,jungler tolllollll rrq,0,safe,non-cyberbullying,,0,0.529178674351585
1337,@aldyar6487,26:34 😜☝️,,,,,0,safe,non-cyberbullying,,0,0.529178674351585
1338,@balyantv4482,"Gak netral komentatornya,,👎",gak netral komentatornya,tidak netral komentatornya,netral komentatornya,netral komentator,0,safe,non-cyberbullying,,0,0.529178674351585
1339,@NurmanEngkang,Zunesh mah kurang jungler nya  mending sutsujin gua mah,zunesh mah kurang jungler nya mending sutsujin gua mah,zunesh mah kurang jungler ya mending sutsujin saya mah,zunesh mah kurang jungler mending sutsujin mah,zunesh mah kurang jungler mending sutsujin mah,0,safe,non-cyberbullying,,0,0.529178674351585
1340,@yudidarmansyah2695,Ezzzz bangettt😅,ezzzz bangettt,ezzzz banget,ezzzz banget,ezzzz banget,0,safe,non-cyberbullying,,0,0.529178674351585
1341,@Hyde_89,"Onic klo menang songong,klo kalah bengong 😅",onic klo menang songongklo kalah bengong,onic kalau memang songongklo kalau bengong,onic kalau memang songongklo kalau bengong,onic kalau memang songongklo kalau bengong,0,safe,non-cyberbullying,,0,0.529178674351585
1342,@Onepiece25uhuy,"Goat mlbb said ""bukan onic yg jago tapi rrq yg blunder""",goat mlbb said bukan onic yg jago tapi rrq yg blunder,goat mlbb said bukan onic yang jago tapi rrq yang blunder,goat mlbb said bukan onic jago rrq blunder,goat mlbb said bukan onic jago rrq blunder,0,safe,non-cyberbullying,,0,0.529178674351585
1343,@BAYCIGMA,Ppq p nya apa poke poke poke poke poke😹😹,ppq p nya apa poke poke poke poke poke,ppq p ya apa poke poke poke poke poke,ppq p apa poke poke poke poke poke,ppq p apa poke poke poke poke poke,18,extreme_cyberbullying,cyberbullying,poke(gaming:3); poke(gaming:3); poke(gaming:3); poke(gaming:3); poke(gaming:3); [REPEAT:poke](repetition:3),1,9.067901234567902
1344,@yudiudas8565,RRQ SYAHRONI,rrq syahroni,rrq syahroni,rrq syahroni,rrq syahroni,0,safe,non-cyberbullying,,0,0.529178674351585
1345,@AyuAulia-2,songong x kairi,songong x kairi,songong x kairi,songong x kairi,songong x kairi,0,safe,non-cyberbullying,,0,0.529178674351585
1346,@GAMING_PAI,PENYAKIT MOSKOV GILA YA😂,penyakit moskov gila ya,penyakit moskov gila ya,penyakit moskov gila,sakit moskov gila,0,safe,non-cyberbullying,,0,0.529178674351585
1347,@Putzz7xynnx,skylar 2 game full outplay 🥶,skylar game full outplay,skylar game full outplay,skylar game full outplay,skylar game full outplay,0,safe,non-cyberbullying,,0,0.529178674351585
1348,@indrahermawan9319,"onic bner"" dream tim njir ngeri bner",onic bner dream tim njir ngeri bner,onic bner dream tim njir ngeri bner,onic bner dream tim njir ngeri bner,onic bner dream tim njir ngeri bner,0,safe,non-cyberbullying,,0,0.529178674351585
1349,@AprylFauzans,RRQ mode play off nya mana.......kmaren ada yg ngomong RRQ play off lebih ganas....kok kayak ayam sakit dlu....😁😁😁,rrq mode play off nya manakmaren ada yg ngomong rrq play off lebih ganaskok kayak ayam sakit dlu,rrq mode play off ya manakmaren ada yang ngomong rrq play off lebih ganaskok seperti ayam sakit dlu,rrq mode play off manakmaren yang ngomong rrq play off lebih ganaskok ayam sakit dlu,rrq mode play off manakmaren yang ngomong rrq play off lebih ganaskok ayam sakit dlu,0,safe,non-cyberbullying,,0,0.529178674351585
1350,@AgenHaru_75,Susah kali mau bunuh skylar,susah kali mau bunuh skylar,sudah kali mau bunuh skylar,kali mau bunuh skylar,kali mau bunuh skylar,5,moderate_toxic,cyberbullying,bunuh(extreme:5),1,9.067901234567902
1351,@JermanBarat-bb8wn,Kalok gue jadi tuturu tu malu tadi bilang tuturu menang siapa y menang rrq lah lawak ²😂,kalok gue jadi tuturu tu malu tadi bilang tuturu menang siapa y menang rrq lah lawak,kalok saya jadi tuturu tu malu tadi bilang tuturu memang siapa ya memang rrq lah lawak,kalok jadi tuturu tu malu tadi bilang tuturu memang siapa memang rrq lah lawak,kalok jadi tuturu tu malu tadi bilang tuturu memang siapa memang rrq lah lawak,0,safe,non-cyberbullying,,0,0.529178674351585
1352,@leonaryenaksatar6885,Poke ii,poke ii,poke ii,poke ii,poke ii,3,moderate_toxic,non-cyberbullying,poke(gaming:3),0,0.529178674351585
1353,@diverchanel,Di ayam ayamin kingdom,di ayam ayamin kingdom,di ayam ayamin kingdom,ayam ayamin kingdom,ayam ayamin kingdom,0,safe,non-cyberbullying,,0,0.529178674351585
1354,@denisiagil,Jungler sama mid POKE banget anj 🤡 demi apapun greget banget gua liatnya,jungler sama mid poke banget anj demi apapun greget banget gua liatnya,jungler sama mid poke banget anj demi apapun greget banget saya liatnya,jungler sama mid poke banget anj apapun greget banget liatnya,jungler sama mid poke banget anj apa greget banget liat,3,moderate_toxic,non-cyberbullying,poke(gaming:3),0,0.529178674351585
1355,@ArifTok-o6w,Bagus an sutsujin ga sih daripada zunesh,bagus an sutsujin ga sih daripada zunesh,bagus an sutsujin tidak sih daripada zunesh,bagus an sutsujin sih zunesh,bagus an sutsujin sih zunesh,0,safe,non-cyberbullying,,0,0.529178674351585
1356,@GemangaliGema,Rrq LG maen ranked itu jungler nya,rrq lg maen ranked itu jungler nya,rrq lagi maen ranked itu jungler ya,rrq maen ranked jungler,rrq maen ranked jungler,0,safe,non-cyberbullying,,0,0.529178674351585
1357,@ravinaldi-g1f,"langsung diem gini kingdom, ga koar koar lagi",langsung diem gini kingdom ga koar koar lagi,langsung diem gini kingdom tidak koar koar lagi,langsung diem gini kingdom koar koar,langsung diem gin kingdom koar koar,0,safe,non-cyberbullying,,0,0.529178674351585
1358,@WilbertAudric-q3y,Apakah kembali onic yg dulu full winstreak tanpa kalah,apakah kembali onic yg dulu full winstreak tanpa kalah,apakah kembali onic yang dulu full winstreak tanpa kalau,kembali onic dulu full winstreak kalau,kembali onic dulu full winstreak kalau,0,safe,non-cyberbullying,,0,0.529178674351585
1359,@F7Yansah,skrg gw tau gmn rasanya jadi skylar ketika lewan onic saat dia di rrq wkwkwk real skylar albert yg bisa ngimbangin pantes onic mau beli buat ngurangin power dari rrq,skrg gw tau gmn rasanya jadi skylar ketika lewan onic saat dia di rrq wkwkwk real skylar albert yg bisa ngimbangin pantes onic mau beli buat ngurangin power dari rrq,skrg saya tahu bagaimana rasanya jadi skylar ketika lewan onic saat dia di rrq wkwkwk real skylar albert yang bisa ngimbangin pantes onic mau beli buat ngurangin power dari rrq,skrg tahu bagaimana rasanya jadi skylar lewan onic dia rrq wkwkwk real skylar albert bisa ngimbangin pantes onic mau beli buat ngurangin power rrq,skrg tahu bagaimana rasa jadi skylar lewan onic dia rrq wkwkwk real skylar albert bisa ngimbangin pantes onic mau beli buat ngurangin power rrq,0,safe,non-cyberbullying,,0,0.529178674351585
1360,@ubeypradiptama,Gini amat rrq😂,gini amat rrq,gini amat rrq,gini rrq,gin rrq,0,safe,non-cyberbullying,,0,0.529178674351585
1361,@Cebol_21,fiks perwakilan m series,fiks perwakilan m series,fiks perwakilan m series,fiks perwakilan m series,fiks wakil m series,0,safe,non-cyberbullying,,0,0.529178674351585
1362,@MUKTICHANEL15,TQ onic telah menyelamatkan dunia dari sound horeggg 🤡🤡🤡,tq onic telah menyelamatkan dunia dari sound horeggg,tq onic telah menyelamatkan dunia dari sound horeggg,tq onic menyelamatkan dunia sound horeggg,tq onic selamat dunia sound horeggg,0,safe,non-cyberbullying,,0,0.529178674351585
1363,@po_popo_po_po,"8:45 ankara skylar udah di gank 3 orang malah mereka yg pada mati 😂
Bisa² nya rrq milih toyy dan ngelepas skylar",ankara skylar udah di gank orang malah mereka yg pada mati bisa nya rrq milih toyy dan ngelepas skylar,ankara skylar sudah di gank orang malah mereka yang pada mati bisa ya rrq milih toyy dan ngelepas skylar,ankara skylar di gank orang malah yang mati ya rrq milih toyy ngelepas skylar,ankara skylar di gank orang malah yang mati ya rrq milih toyy ngelepas skylar,5,moderate_toxic,cyberbullying,mati(extreme:5),1,9.067901234567902
1364,@Brobaikdong,"Puas bgt liat sanz recall recall🤣, rrq dah bgus roster season lalu malah ganti roaster jd ga ada game play😅",puas bgt liat sanz recall recall rrq dah bgus roster season lalu malah ganti roaster jd ga ada game play,puas banget liat sanz recall recall rrq sudah bgus roster season lalu malah nanti roaster jadi tidak ada game play,puas banget liat sanz recall recall rrq bgus roster season lalu malah roaster jadi ada game play,puas banget liat sanz recall recall rrq bgus roster season lalu malah roaster jadi ada game play,0,safe,non-cyberbullying,,0,0.529178674351585
1365,@naayawww,Rinz mati di base 2x 😂,rinz mati di base x,rinz mati di base x,rinz mati base x,rinz mati base x,5,moderate_toxic,cyberbullying,mati(extreme:5),1,9.067901234567902
1366,@Ryuzzxh,Ampun dh junglernya baik² dh rrq gw msih ttep rrq 😢,ampun dh junglernya baik dh rrq gw msih ttep rrq,ampun dh junglernya baik dh rrq saya msih ttep rrq,ampun dh junglernya baik dh rrq msih ttep rrq,ampun dh junglernya baik dh rrq msih ttep rrq,0,safe,non-cyberbullying,,0,0.529178674351585
1367,@mahathirzidane1151,Ada apa dengan RRQ 😂😂😂😂 .... MANA SUARANYA KINGDOMMMM 🤡🤡🤡,ada apa dengan rrq mana suaranya kingdommmm,ada apa dengan rrq mana suaranya kingdommmm,apa rrq mana suaranya kingdommmm,apa rrq mana suara kingdommmm,0,safe,non-cyberbullying,,0,0.529178674351585
1368,@Lyxxzz_,Onic main vsai ya😂,onic main vsai ya,onic main vsai ya,onic main vsai,onic main vsai,0,safe,non-cyberbullying,,0,0.529178674351585
1369,@ahmadirhamsyah9949,Onic vs bot😂,onic vs bot,onic vs bot,onic vs bot,onic vs bot,3,moderate_toxic,non-cyberbullying,bot(gaming:3),0,0.529178674351585
1370,@Frederin_Nobb,26:43 KAI sanz GK di TOS jir,kai sanz gk di tos jir,kai sanz tidak di tos jir,kai sanz di tos jir,kai sanz di tos jir,0,safe,non-cyberbullying,,0,0.529178674351585
1371,@macys7115,Akhirnya onic yg akan mengangkat piala MPL season 16,akhirnya onic yg akan mengangkat piala mpl season,akhirnya onic yang akan mengangkat piala mpl season,akhirnya onic akan mengangkat piala mpl season,akhir onic akan angkat piala mpl season,0,safe,non-cyberbullying,,0,0.529178674351585
1372,@achmadwahyudi4843,Sepelee bosss 🥶🥶,sepelee bosss,sepelee bosss,sepelee bosss,sepelee bosss,0,safe,non-cyberbullying,,0,0.529178674351585
1373,@Barahulu,Sekelas rrq jdi bahan latihan onic di ayam ayamin sma sans🤣🤣,sekelas rrq jdi bahan latihan onic di ayam ayamin sma sans,sekelas rrq jadi bahan latihan onic di ayam ayamin sama sans,sekelas rrq jadi bahan latihan onic ayam ayamin sama sans,kelas rrq jadi bahan latih onic ayam ayamin sama sans,0,safe,non-cyberbullying,,0,0.529178674351585
1374,@frizlywarokka861,Zunesh bot,zunesh bot,zunesh bot,zunesh bot,zunesh bot,3,moderate_toxic,non-cyberbullying,bot(gaming:3),0,0.529178674351585
1375,@AifazDiptaCalix,Sanz baik bgt kasih kill rinz menit menit akhir jhahaa,sanz baik bgt kasih kill rinz menit menit akhir jhahaa,sanz baik banget kasih kill rinz menit menit akhir jhahaa,sanz baik banget kasih kill rinz menit menit akhir jhahaa,sanz baik banget kasih kill rinz menit menit akhir jhahaa,0,safe,non-cyberbullying,,0,0.529178674351585
1376,@Y3SUGIONO,*SELEBRASI DULU WOI 😜👆*,selebrasi dulu woi,selebrasi dulu woi,selebrasi dulu woi,selebrasi dulu woi,0,safe,non-cyberbullying,,0,0.529178674351585
1377,@isall-0609,Serius ini RRQ jadi badut??,serius ini rrq jadi badut,serius ini rrq jadi badut,serius rrq jadi badut,serius rrq jadi badut,0,safe,non-cyberbullying,,0,0.529178674351585
1378,@FairenRevan,😜👆,,,,,0,safe,non-cyberbullying,,0,0.529178674351585
1379,@andisilitonga3142,ARTI TANGAN KAIRI L (LLQ) LOSE LOSE QUITE 😂😂😂,arti tangan kairi l llq lose lose quite,arti jangan kairi l llq lose lose quite,arti jangan kairi l llq lose lose quite,arti jangan kairi l llq lose lose quite,0,safe,non-cyberbullying,,0,0.529178674351585
1380,@Watchcoin99,Udh kasihkan piala nya ke onic 😂 wkwkw kaya yg kuat aja wkwk,udh kasihkan piala nya ke onic wkwkw kaya yg kuat aja wkwk,sudah kasihkan piala ya ke onic wkwkw kaya yang kuat saja wkwk,kasihkan piala ke onic wkwkw kaya kuat wkwk,kasih piala ke onic wkwkw kaya kuat wkwk,0,safe,non-cyberbullying,,0,0.529178674351585
1381,@HasanMaruf-q7o,Ngapa nggk sutsujin yang di mainin,ngapa nggk sutsujin yang di mainin,ngapa nggk sutsujin yang di mainin,ngapa nggk sutsujin di mainin,ngapa nggk sutsujin di mainin,0,safe,non-cyberbullying,,0,0.529178674351585
1382,@Nonameiam777,"8:49
Moment trio kocak + tolil",moment trio kocak tolil,moment trio kocak tolil,moment trio kocak tolil,moment trio kocak tolil,0,safe,non-cyberbullying,,0,0.529178674351585
1383,@hariszaky890,"Rinz dua kali dikandangin onic.. 

Terakhir dikandangin Sanz gila Sanz.  

Tapi kata rinz lawannya gak jago cuma dia nya aja yang blunder 😂😂😂 😜👆",rinz dua kali dikandangin onic terakhir dikandangin sanz gila sanz tapi kata rinz lawannya gak jago cuma dia nya aja yang blunder,rinz dua kali dikandangin onic terakhir dikandangin sanz gila sanz tapi kata rinz lawannya tidak jago cuma dia ya saja yang blunder,rinz kali dikandangin onic terakhir dikandangin sanz gila sanz kata rinz lawannya jago cuma ya yang blunder,rinz kali dikandangin onic akhir dikandangin sanz gila sanz kata rinz lawan jago cuma ya yang blunder,0,safe,non-cyberbullying,,0,0.529178674351585
1384,@tantanaliansyah3984,Coach badut di plihara tolol emang managemen Pak AP,coach badut di plihara tolol emang managemen pak ap,coach badut di plihara tolol memang managemen pak ap,coach badut plihara tolol memang managemen pak ap,coach badut plihara tolol memang managemen pak ap,4,moderate_toxic,cyberbullying,tolol(personal:4),1,9.067901234567902
1385,@rizqianugrah4168,Skor tim ppq hina banget 😂😂,skor tim ppq hina banget,skor tim ppq hina banget,skor tim ppq hina banget,skor tim ppq hina banget,4,moderate_toxic,cyberbullying,hina(personal:4),1,9.067901234567902
1386,@tantanaliansyah3984,Banyakain pelihara coach tolol Pak AP,banyakain pelihara coach tolol pak ap,banyakain pelihara coach tolol pak ap,banyakain pelihara coach tolol pak ap,banyakain pelihara coach tolol pak ap,4,moderate_toxic,cyberbullying,tolol(personal:4),1,9.067901234567902
1387,@ChikoBells,KASIH PAHAM LERR.. GAK SEMUDAH ITU NGEKILL  SKYLAR 😂😂,kasih paham lerr gak semudah itu ngekill skylar,kasih paham lerr tidak sudah itu ngekill skylar,kasih paham lerr sudah ngekill skylar,kasih paham lerr sudah ngekill skylar,0,safe,non-cyberbullying,,0,0.529178674351585
1388,@PRIASAWITTZY,GIMANA KINGDOM DI RECAL RECALIN KING SANZ MAKIN PANAS KAH?😜👆,gimana kingdom di recal recalin king sanz makin panas kah,bagaimana kingdom di recal recalin king sanz makin panas kah,bagaimana kingdom recal recalin king sanz makin panas,bagaimana kingdom recal recalin king sanz makin panas,0,safe,non-cyberbullying,,0,0.529178674351585
1389,@epjeh2030,"Kata gw ya,mending kalah terus dah rrq,lucu kali ga berkaca pada game2 sebelumnya...blunder terus noh jungler lu",kata gw yamending kalah terus dah rrqlucu kali ga berkaca pada game sebelumnyablunder terus noh jungler lu,kata saya yamending kalau terus sudah rrqlucu kali tidak berkaca pada game sebelumnyablunder terus noh jungler kamu,kata yamending kalau terus rrqlucu kali berkaca game sebelumnyablunder terus noh jungler kamu,kata yamending kalau terus rrqlucu kali kaca game sebelumnyablunder terus noh jungler kamu,0,safe,non-cyberbullying,,0,0.529178674351585
